x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.5538002252578735,0.7485555410385132,-1.981306230192104e-09,0.4848024845123291,0.6977172493934631,-0.014497104100883,0.4316140711307525,0.6202407479286194,-0.0249722357839345,0.3959353268146515,0.5605446696281433,-0.0381128787994384,0.3693918883800506,0.5071584582328796,-0.0518587790429592,0.4990894794464111,0.5091622471809387,0.0016073336591944,0.4589616656303406,0.457788348197937,-0.0299843084067106,0.4247762858867645,0.4551016688346863,-0.061230219900608,0.3982805013656616,0.4619529545307159,-0.0796075984835624,0.5373483896255493,0.4884522557258606,-0.0105355633422732,0.5218551754951477,0.3855656087398529,-0.0310853067785501,0.4985304176807403,0.3208663463592529,-0.0546258129179477,0.4761357307434082,0.2715701162815094,-0.0714932158589363,0.5769655108451843,0.4958951473236084,-0.0282050818204879,0.5694011449813843,0.3974140882492065,-0.0509234145283699,0.5502073764801025,0.3339191079139709,-0.0683441907167434,0.5307418704032898,0.2830570936203003,-0.0789416208863258,0.6127398610115051,0.5257107019424438,-0.0475196167826652,0.6209074854850769,0.4446929097175598,-0.064043141901493,0.624755859375,0.3878719210624695,-0.0686153396964073,0.6256231069564819,0.3405791521072387,-0.0709893405437469,Good
0.5282098650932312,0.7383953332901001,1.5720784674044808e-08,0.4665918946266174,0.6908224821090698,-0.0147565575316548,0.4196408987045288,0.626382052898407,-0.0262335259467363,0.3845000863075256,0.5715036392211914,-0.0414922870695591,0.3686968982219696,0.5129806399345398,-0.0558696761727333,0.4818212985992431,0.5356292128562927,0.004296903964132,0.4456750750541687,0.4839082360267639,-0.0322629697620868,0.4102039635181427,0.4820547103881836,-0.0635666251182556,0.386595606803894,0.4960987269878387,-0.0785841196775436,0.5117252469062805,0.51081782579422,-0.0034933821298182,0.5011786222457886,0.4168007373809814,-0.0229194685816764,0.489091008901596,0.3519589304924011,-0.0377314239740371,0.4788199961185455,0.2973228096961975,-0.0463810674846172,0.5457207560539246,0.5073210597038269,-0.0182994678616523,0.5436119437217712,0.4174859523773193,-0.0391922853887081,0.5366848111152649,0.3553163111209869,-0.0494424477219581,0.5297654867172241,0.3025062382221222,-0.0531552694737911,0.5774405002593994,0.5228999853134155,-0.0355376936495304,0.6007755398750305,0.4510778188705444,-0.0500048138201236,0.6187220811843872,0.4020566344261169,-0.0519633740186691,0.634056806564331,0.3600309789180755,-0.0506063997745513,Good
0.5455525517463684,0.760810911655426,1.15478826501203e-07,0.4840051531791687,0.720247209072113,-0.016819255426526,0.4313575327396393,0.6582310795783997,-0.0323560759425163,0.3893286883831024,0.6040893793106079,-0.0509227812290191,0.3720601201057434,0.5411503314971924,-0.068006232380867,0.4954110980033874,0.5421559810638428,-0.0017898265505209,0.4529667496681213,0.4943794012069702,-0.041336789727211,0.4153876900672912,0.5021340250968933,-0.074658416211605,0.393449455499649,0.525174617767334,-0.0910010486841201,0.5279830694198608,0.5158486366271973,-0.0105631649494171,0.5117551684379578,0.4124377965927124,-0.0321908704936504,0.4973552227020263,0.3422692418098449,-0.0473962128162384,0.4863159954547882,0.2823601365089416,-0.0560064651072025,0.565615713596344,0.5151863098144531,-0.0263715125620365,0.5604028701782227,0.4174367189407348,-0.0492081642150878,0.5542848110198975,0.3486730456352234,-0.0596668757498264,0.5492251515388489,0.2900747954845428,-0.0634146034717559,0.6009520292282104,0.5376213192939758,-0.0445537567138671,0.6247371435165405,0.4617305397987366,-0.060669258236885,0.6442896723747253,0.4104911088943481,-0.0622329376637935,0.6616908311843872,0.3648785352706909,-0.0602377653121948,Good
0.5529871582984924,0.7681928873062134,1.2997267617720354e-07,0.4918963015079498,0.725072979927063,-0.0180668402463197,0.4395027160644531,0.6660966873168945,-0.0356448702514171,0.3992984592914581,0.6125756502151489,-0.056154154241085,0.380336046218872,0.5484123229980469,-0.0751870945096015,0.5031417012214661,0.5463907718658447,-0.0054414300248026,0.459897369146347,0.4966633319854736,-0.0471422336995601,0.4208942651748657,0.5048235654830933,-0.0820995718240737,0.3983632028102875,0.529259204864502,-0.0991419404745101,0.5350346565246582,0.5209787487983704,-0.0137724615633487,0.5192269682884216,0.4137148857116699,-0.0359513312578201,0.506499707698822,0.3430304527282715,-0.0516405813395977,0.4972951412200928,0.2815915644168854,-0.060880035161972,0.5728684067726135,0.5198963284492493,-0.0291963387280702,0.566079318523407,0.4209052324295044,-0.0518521927297115,0.5600228905677795,0.3517157435417175,-0.0629342198371887,0.5551632642745972,0.2930658757686615,-0.0675480514764785,0.60977703332901,0.5420438051223755,-0.0471931509673595,0.6339386701583862,0.464997261762619,-0.0624216049909591,0.6545555591583252,0.4134909212589264,-0.0638506487011909,0.6728231310844421,0.3684406876564026,-0.0621605142951011,Good
0.5687506198883057,0.7672035098075867,1.4643950407844386e-07,0.5058875679969788,0.7249454259872437,-0.0162280891090631,0.4517031908035278,0.6665437817573547,-0.0322524867951869,0.4121586680412292,0.6130398511886597,-0.0512071587145328,0.3977112174034118,0.5487273931503296,-0.0687531754374504,0.5117566585540771,0.5479207634925842,-0.0050115715712308,0.4712408781051636,0.4982017576694488,-0.0465669445693492,0.4342870116233825,0.5043140649795532,-0.0814392641186714,0.412883460521698,0.5266984105110168,-0.0984594821929931,0.5435172319412231,0.520442545413971,-0.013935387134552,0.5282724499702454,0.4112925827503204,-0.0357844866812229,0.5162371397018433,0.3392488956451416,-0.0514619089663028,0.5075594782829285,0.2785580158233642,-0.0607911944389343,0.5824486613273621,0.5181879997253418,-0.029759569093585,0.575410783290863,0.4178488850593567,-0.0532195232808589,0.568827211856842,0.3474985957145691,-0.0661952719092369,0.5640338659286499,0.2894745171070099,-0.072038933634758,0.6216793656349182,0.5398011803627014,-0.0477876439690589,0.6496948003768921,0.4618140757083893,-0.0642280578613281,0.6731595396995544,0.4098051488399505,-0.0675012543797493,0.6941192150115967,0.3652504086494446,-0.0671590641140937,Good
0.5949427485466003,0.7684971690177917,1.80038924213477e-07,0.5312647223472595,0.730617880821228,-0.0162908528000116,0.4755445718765259,0.6734736561775208,-0.0326592996716499,0.4349801540374756,0.6212034821510315,-0.0521699078381061,0.4179970920085907,0.5581523180007935,-0.0705256909132003,0.5332279801368713,0.5464863777160645,-0.0070188050158321,0.4916796386241913,0.4992974400520324,-0.0465032123029232,0.4561877250671386,0.509110152721405,-0.0772385671734809,0.4367963671684265,0.5376647710800171,-0.0917470157146453,0.5668521523475647,0.5178081393241882,-0.0172568019479513,0.5474282503128052,0.4118711650371551,-0.0382949225604534,0.5325994491577148,0.3415881693363189,-0.0525778159499168,0.5215994715690613,0.2810688614845276,-0.0610011927783489,0.6080427169799805,0.5162872076034546,-0.0341933034360408,0.600928544998169,0.4187504649162292,-0.0603094696998596,0.5909515619277954,0.3471552431583404,-0.0756822451949119,0.5832287669181824,0.2879739999771118,-0.083570010960102,0.648834764957428,0.5424894690513611,-0.0529376193881034,0.6868009567260742,0.4729170501232147,-0.0754116177558898,0.7157057523727417,0.4219148159027099,-0.0830547288060188,0.7414294481277466,0.3788769543170929,-0.0856555700302124,Good
0.5798662900924683,0.7631344199180603,1.2195748411159002e-07,0.5173238515853882,0.7189246416091919,-0.015176217071712,0.4703341424465179,0.6563948392868042,-0.0296320114284753,0.4315419793128967,0.6062407493591309,-0.0482259914278984,0.4055715203285217,0.555004894733429,-0.0668682754039764,0.5393955707550049,0.5391286015510559,0.0009218970080837,0.4948274493217468,0.4940852224826813,-0.037563931196928,0.4549501836299896,0.5069094300270081,-0.0726573318243026,0.429807960987091,0.531699538230896,-0.0912928283214569,0.5678055286407471,0.5139949321746826,-0.0099864788353443,0.5561878681182861,0.41242116689682,-0.0311709139496088,0.536190390586853,0.3455029726028442,-0.0509647205471992,0.5182110667228699,0.2873755395412445,-0.0642847418785095,0.5996755361557007,0.5142899751663208,-0.0275657176971435,0.5999400019645691,0.4180636703968048,-0.0521054565906524,0.5895109176635742,0.3495416641235351,-0.0692403838038444,0.5796531438827515,0.2907089591026306,-0.0788662806153297,0.6282287240028381,0.5389414429664612,-0.0472631752490997,0.6634246110916138,0.4676256775856018,-0.0672113448381424,0.6896628141403198,0.4152766466140747,-0.0741524696350097,0.713027834892273,0.3695407509803772,-0.0768902078270912,Good
0.5596944689750671,0.7658364772796631,-1.0190798427345273e-08,0.5006941556930542,0.7163528203964233,-0.008323473855853,0.4550651013851166,0.6599062085151672,-0.024055179208517,0.4139613509178161,0.6175723075866699,-0.0444732122123241,0.3854629397392273,0.5739588737487793,-0.0647020041942596,0.5321303009986877,0.5407792925834656,-0.0014938485110178,0.4800872802734375,0.505793571472168,-0.0412333384156227,0.4348216950893402,0.5264232158660889,-0.0782805383205413,0.4075443148612976,0.5569612979888916,-0.09829892963171,0.5564605593681335,0.5167869329452515,-0.0157225746661424,0.5415773987770081,0.4160415530204773,-0.0391146019101142,0.5168481469154358,0.3478264212608337,-0.0583010911941528,0.4941202402114868,0.289228230714798,-0.0713935643434524,0.5826955437660217,0.5171402096748352,-0.035443153232336,0.5869227647781372,0.4121451377868652,-0.0577446520328521,0.5777087807655334,0.3420199155807495,-0.0710061267018318,0.5703552961349487,0.281534343957901,-0.0791248604655265,0.6019819378852844,0.5404852628707886,-0.0567912496626377,0.6360141038894653,0.4711989462375641,-0.0714862346649169,0.6610502600669861,0.4215491116046905,-0.0742168128490448,0.6842044591903687,0.375950276851654,-0.0751269832253456,Good
0.5616797804832458,0.7687503099441528,4.1553732899046736e-08,0.5031512975692749,0.7236435413360596,-0.0126841347664594,0.4559484422206878,0.6697332859039307,-0.0306816548109054,0.4133563935756683,0.6267846822738647,-0.053069069981575,0.3836191296577453,0.5818243622779846,-0.0754698812961578,0.5285924077033997,0.5449381470680237,-0.0060054813511669,0.4750605225563049,0.5134860277175903,-0.0485558398067951,0.42959064245224,0.5323559641838074,-0.0876769945025444,0.4029490053653717,0.5633970499038696,-0.1088296920061111,0.5544431805610657,0.5194661617279053,-0.0187475774437189,0.5384058952331543,0.4189302921295166,-0.0434831157326698,0.5161821842193604,0.3497755825519562,-0.0643810182809829,0.4967855215072632,0.2915959656238556,-0.0787983760237693,0.5830066204071045,0.5197286009788513,-0.0374406911432743,0.5833396911621094,0.413250207901001,-0.0623049512505531,0.5744087100028992,0.3443672060966491,-0.0780145674943924,0.5679192543029785,0.2867942452430725,-0.0874950289726257,0.6053539514541626,0.5443275570869446,-0.0579373873770237,0.6398949027061462,0.4746910333633423,-0.0763672292232513,0.6678386330604553,0.42667156457901,-0.0818677544593811,0.6934348344802856,0.3839293122291565,-0.0842455103993415,Good
0.6007657051086426,0.7488289475440979,7.685722636097125e-08,0.5330614447593689,0.7189813852310181,-0.0206268113106489,0.4723823964595794,0.6651251316070557,-0.0390448048710823,0.4243459701538086,0.615248441696167,-0.060464359819889,0.4014942944049835,0.5694386959075928,-0.0809730142354965,0.5260968804359436,0.5414626598358154,-0.0100772930309176,0.4757744073867798,0.4993056058883667,-0.0520864687860012,0.446564257144928,0.528794527053833,-0.0868394374847412,0.4382606148719787,0.5740658640861511,-0.1045397445559501,0.5585547685623169,0.5070279836654663,-0.018207624554634,0.5350361466407776,0.4085574746131897,-0.0413558967411518,0.5131500959396362,0.3433669805526733,-0.061138279736042,0.4964063167572021,0.2893034815788269,-0.0750862881541252,0.5989101529121399,0.5006734728813171,-0.0334258936345577,0.5886716246604919,0.4028318524360657,-0.0611298084259033,0.5751339793205261,0.3350529074668884,-0.08095383644104,0.5667059421539307,0.2798079550266266,-0.0929438173770904,0.6372764706611633,0.521003007888794,-0.0507243834435939,0.674741804599762,0.4506126046180725,-0.0734421908855438,0.7042056322097778,0.4031004309654236,-0.0839379802346229,0.7311891913414001,0.3633320331573486,-0.0897978469729423,Good
